"Subject"	"Activity"	"MeanBodyAccTime_Xaxis"	"MeanBodyAccTime_Yaxis"	"MeanBodyAccTime_Zaxis"	"MeanGravityAccTime_Xaxis"	"MeanGravityAccTime_Yaxis"	"MeanGravityAccTime_Zaxis"	"MeanBodyAccJerkTime_Xaxis"	"MeanBodyAccJerkTime_Yaxis"	"MeanBodyAccJerkTime_Zaxis"	"MeanBodyGyroTime_Xaxis"	"MeanBodyGyroTime_Yaxis"	"MeanBodyGyroTime_Zaxis"	"MeanBodyGyroJerkTime_Xaxis"	"MeanBodyGyroJerkTime_Yaxis"	"MeanBodyGyroJerkTime_Zaxis"	"MeanBodyAccMagnitude_Time"	"MeanGravityAccMagnitude_Time"	"MeanBodyAccJerkMagnitude_Time"	"MeanBodyGyroMagnitude_Time"	"MeanBodyGyroJerkMagnitude_Time"	"MeanFFTBodyAcc_Xaxis"	"MeanFFTBodyAcc_Yaxis"	"MeanFFTBodyAcc_Zaxis"	"MeanFFTBodyAccFreq_Xaxis"	"MeanFFTBodyAccFreq_Yaxis"	"MeanFFTBodyAccFreq_Zaxis"	"MeanFFTBodyAccJerk_Xaxis"	"MeanFFTBodyAccJerk_Yaxis"	"MeanFFTBodyAccJerk_Zaxis"	"MeanFFTBodyAccJerkFreq_Xaxis"	"MeanFFTBodyAccJerkFreq_Yaxis"	"MeanFFTBodyAccJerkFreq_Zaxis"	"MeanFFTBodyGyro_Xaxis"	"MeanFFTBodyGyro_Yaxis"	"MeanFFTBodyGyro_Zaxis"	"MeanFFTBodyGyroFreq_Xaxis"	"MeanFFTBodyGyroFreq_Yaxis"	"MeanFFTBodyGyroFreq_Zaxis"	"MeanFFTBodyAccMagnitude"	"MeanFFTBodyAccMagFreq"	"MeanFFTBodyAccJerkMagnitude"	"MeanFFTBodyAccJerkMagFreq"	"MeanFFTBodyGyroMagnitude"	"MeanFFTBodyGyroJerkMagnitude"	"MeanFFTBodyGyroMagFreq"	"MeanFFTBodyGyroJerkMagFreq"	"SDBodyAccTime_Xaxis"	"SDBodyAccTime_Yaxis"	"SDBodyAccTime_Zaxis"	"SDGravityAccTime_Xaxis"	"SDGravityAccTime_Yaxis"	"SDGravityAccTime_Zaxis"	"SDBodyAccJerkTime_Xaxis"	"SDBodyAccJerkTime_Yaxis"	"SDBodyAccJerkTime_Zaxis"	"SDBodyGyroTime_Xaxis"	"SDBodyGyroTime_Yaxis"	"SDBodyGyroTime_Zaxis"	"SDBodyGyroJerkTime_Xaxis"	"SDBodyGyroJerkTime_Yaxis"	"SDBodyGyroJerkTime_Zaxis"	"SDBodyAccMagnitude_Time"	"SDGravityAccMagnitude_Time"	"SDBodyAccJerkMagnitude_Time"	"SDBodyGyroMagnitude_Time"	"SDBodyGyroJerkMagnitude_Time"	"SDFFTBodyAcc_Xaxis"	"SDFFTBodyAcc_Yaxis"	"SDFFTBodyAcc_Zaxis"	"SDFFTBodyAccJerk_Xaxis"	"SDFFTBodyAccJerk_Yaxis"	"SDFFTBodyAccJerk_Zaxis"	"SDFFTBodyGyro_Xaxis"	"SDFFTBodyGyro_Yaxis"	"SDFFTBodyGyro_Zaxis"	"SDFFTBodyAccMagnitude"	"SDFFTBodyAccJerkMagnitude"	"SDFFTBodyGyroMagnitude"	"SDFFTBodyGyroJerkMagnitude"
6	"STANDING"	0.27695224258427	-0.0167084730205618	-0.110417855808989	0.881213341910112	-0.346155558876404	-0.207685689775281	0.0754543858764045	0.0100621171270225	-0.00332093673865168	-0.0191731896359551	-0.0738115865407865	0.0864863265393258	-0.103199796370787	-0.0404300756516854	-0.0538211740234831	-0.958774298089888	-0.958774298089888	-0.974765161910112	-0.949837151797753	-0.976857084157303	-0.978327686179775	-0.949694904269663	-0.960274142134831	-0.0850076160265618	0.0366345350988764	0.0292119055213483	-0.976803010674157	-0.964503015505618	-0.974780645393258	0.156072448511236	-0.11577347441236	-0.0494048593741573	-0.956989964269663	-0.960082591123596	-0.959432562359551	-0.187974567774157	-0.248811283196742	-0.0796430681910112	-0.962291334157303	0.0947666458898876	-0.970634296404494	0.29194637176382	-0.956723022359551	-0.976126760674157	-0.141992346874157	0.149979231510112	0.0247070636980864	0.063127478683901	0.072265673785336	0.0346859338829472	0.0415023694610229	0.0676771067767243	0.0353443641688693	0.0396491892670715	0.0260862104369964	0.0452529847339308	0.0609063431142054	0.0432829385491091	0.043311989481256	0.0383901987681654	0.0326007917805138	0.0573796135891627	0.0573796135891627	0.0453834062647521	0.0715596824041943	0.0398630869892715	0.0217970100951543	0.0648336452512277	0.0783606141345439	0.0293038024405132	0.0380758434672935	0.0227201646950226	0.0424695935752568	0.0614264442128098	0.0386812403977738	0.0524154684069303	0.0452259978642337	0.0658379868296229	0.0350055911257008
6	"WALKING"	0.279180852222222	-0.0195402348540741	-0.10379667737037	0.858088225925926	-0.376879098888889	-0.238214230740741	0.0836162646259259	0.0272729651851852	-0.0280716295185185	-0.0405370382992593	-0.0665153055814815	0.0925545647518519	-0.0895174471111111	-0.0537207198518519	-0.0714540904111111	-0.177587456703704	-0.177587456703704	-0.192846469259259	-0.312032311111111	-0.441726658148148	-0.319193703333333	0.0198652739444444	-0.31730100037037	-0.156669705333333	0.0601919592962963	0.0531350757669259	-0.252302126296296	-0.101414061607407	-0.443630023703704	-0.197285691074074	-0.37036058962963	-0.332839295	-0.268091931851852	-0.424995919259259	-0.319357443444444	0.0165872337555556	-0.0299034352296296	-0.167856906496296	-0.31605145	0.248589665592593	-0.181072879074074	0.222227338859259	-0.420599691481481	-0.51562313962963	0.362891676666667	0.159930815755556	0.0469599089675031	0.090108079143465	0.0620325145650309	0.0146864420945467	0.0223634417551455	0.00972392022917393	0.0772394185713239	0.12254588273412	0.063868514360206	0.0426478276531508	0.0558136837004008	0.0634645262142279	0.0767291660237537	0.0526029825859121	0.0496897737190309	0.0607400176190512	0.0607400176190512	0.070556100472897	0.0578697297212717	0.0580051328056828	0.0486468071496364	0.0922619663346075	0.0731042911258808	0.0923424450586858	0.142215711833523	0.0697453423854102	0.0402865202212349	0.0566299951909951	0.0546785281906012	0.0501561556686667	0.0834941731374144	0.0543695238667592	0.0749306739378708
6	"WALKNG_DOWNSTAIRS"	0.27812893003125	-0.01625800534375	-0.116321606565625	0.8641430771875	-0.3206425353125	-0.2212363578125	0.0866013380625	-0.0399323506875	-0.0177255153125	-0.15969322765625	0.04122030355625	0.203665448046875	-0.0608761449375	-0.03595331401875	-0.07506739388125	0.3620957932875	0.3620957932875	0.08508397671875	0.037286095590625	-0.24876191875	0.23803832530625	0.2934334714	0.050770429234375	-0.4126769981875	-0.1029567264375	0.143653350908438	0.10541736215625	0.0157832949875	-0.0646592700625	-0.28033043015625	-0.4466293096875	-0.321358766125	-0.10573669375	-0.0813297215625	-0.06416038746875	-0.21536169884375	0.0747663772125	-0.02725937583125	0.37079279703125	0.0706833410171875	0.232425883449375	0.01718292624375	-0.186431225625	-0.30818398071875	0.180138333796875	0.1682409339625	0.275124678940987	0.187349832618407	0.233280590646169	0.0526337893282371	0.0316952293168786	0.0847079748825504	0.346809641802695	0.293533758900369	0.280100676489109	0.382154352426306	0.324060171886963	0.217888484532019	0.427665584949605	0.358380435665548	0.291500766375499	0.142806013862912	0.142806013862912	0.260220921803081	0.332697123767589	0.299681312920709	0.266853395366512	0.162046463188624	0.191687292329464	0.332530700847078	0.315759962354006	0.260177257342601	0.359642228119194	0.281795456619885	0.169534684781778	0.0893232352878756	0.221243683029107	0.25546643284081	0.262156010853336
6	"WALKNG_UPSTAIRS"	0.251209652613636	-0.0265658800409091	-0.144528657181818	0.778996245909091	-0.409295741590909	-0.329513447272727	0.0916221219452273	0.0420246727204545	0.00265069843181818	0.0280585116386364	-0.123122016722727	0.00316350820454545	-0.120904702022727	-0.0457139729738636	-0.00988602011363636	-0.0534833256272727	-0.0534833256272727	-0.235581555795455	-0.104501056909091	-0.447740157340909	-0.259024008457045	0.0564999481068182	-0.246950820143182	-0.346035463813636	-0.0486418674590909	-0.0263244559045454	-0.309846755402273	-0.147715401454545	-0.424010294727273	-0.198088471340909	-0.333367791386364	-0.271737972431818	-0.377001234090909	-0.282927330252273	-0.0946104611090909	-0.0915478993863636	-0.0941582631840909	-0.310859108727273	-0.172986725225	0.104702991788636	-0.258453443195455	0.267830163079545	-0.367614086909091	-0.529462155	0.0680155834613636	0.241711028204545	0.0967367541404182	0.151489450341494	0.134348766016641	0.0725164744159088	0.061736419004586	0.11799701875942	0.193386391729337	0.215489637690551	0.157755399669392	0.123736110849091	0.265695701941335	0.110803160196852	0.202888449428874	0.19345824146929	0.181473908868586	0.117661095346811	0.117661095346811	0.154692493638198	0.160838795252361	0.149728337934201	0.0831833325624461	0.137677203571532	0.10752937777299	0.170839056356749	0.227953695474154	0.139571096421435	0.125007902511273	0.273232900006428	0.104488282474223	0.0820484012439202	0.112782856616772	0.12918721771214	0.138545430276113
7	"LAYING"	0.281096049113924	-0.0172895752574684	-0.108244457455696	-0.257065537848101	0.642247839493671	0.765089395316456	0.074844914764557	0.0144906648550633	-0.00615463563316456	-0.0263118803544304	-0.0835418301265823	0.110303175443038	-0.0988712264303798	-0.0383393173594937	-0.0611000629493671	-0.965309956455696	-0.965309956455696	-0.984958303037975	-0.957554381518987	-0.990384347848101	-0.974751676835443	-0.966892553797468	-0.971781983164557	-0.314817912887342	0.0944496366261519	0.133600338553038	-0.98640249721519	-0.975682678734177	-0.984243118860759	0.0959007235594937	-0.082577472035443	0.0259063337772152	-0.978320363924051	-0.976349864177215	-0.979177334936709	-0.120708540891139	-0.290787994891139	0.256098205578481	-0.964225956708861	0.0448159690379747	-0.982353761392405	0.302459487293671	-0.969794269493671	-0.989058479240506	-0.142030334164557	0.21551663914557	0.041472834021834	0.0471815318801833	0.0585343355896604	0.0873743342974437	0.0250067384464261	0.0753396164508885	0.0144390542699337	0.0331926065202864	0.0139074508053317	0.0284260888677136	0.0341212343369498	0.0467497936107862	0.016808327643492	0.0162959532021577	0.0136177642219636	0.0772834526318927	0.0772834526318927	0.0304662849932248	0.0605829161809889	0.0206838313388152	0.0438727634674654	0.043955952570829	0.0601937379536392	0.0118538877732146	0.031895948778752	0.0131619567420081	0.0281261374068394	0.0366219884283804	0.0443734158948127	0.0702496369778873	0.0340361981102066	0.0610269513198123	0.0217821610103628
7	"SITTING"	0.273052896	-0.0111768757257143	-0.101735775057143	0.797610917142857	0.255633608	0.364850774285714	0.0807861307142857	-0.00299836179571429	-0.0111734117125714	-0.0313155737485714	-0.0946296074571429	0.0982589278285714	-0.0978894395428571	-0.0417538094457143	-0.0481633496285714	-0.956100956285714	-0.956100956285714	-0.985821946571429	-0.952606948571429	-0.990739229714286	-0.9835766	-0.950477904857143	-0.962604999142857	-0.209067861971429	0.0217909863828571	-0.0321469183142857	-0.987232234285714	-0.975119714857143	-0.984054866	0.240986170885714	0.0103598961742857	0.0430844762371429	-0.985723186285714	-0.977679875714286	-0.960673228571429	-0.0196508478885714	-0.255270957537143	-0.106121448197143	-0.956646934857143	0.0175187965592	-0.98294822	0.319121435182857	-0.970467073142857	-0.987835875142857	-0.147711649514286	0.189488172028571	0.0214059464196138	0.169765787735653	0.108182752937966	0.0390542738222237	0.155035146763247	0.154174770316529	0.0134039742886345	0.0340438547694792	0.0142541205508854	0.0130623838235207	0.0209453286328279	0.0490475347716833	0.0150738263465589	0.0125670606033518	0.0266112127064032	0.168729382169293	0.168729382169293	0.026915964607578	0.0462994270478904	0.019616492415616	0.0215808972832473	0.180288905216979	0.115755406238565	0.0101344003704526	0.0280947297590899	0.0114660674566772	0.0113093195652981	0.0210861693875281	0.0434056796065862	0.165779148486995	0.0276291224631256	0.045685864439881	0.0210661835491435
7	"STANDING"	0.279053861587302	-0.0158563207496825	-0.104967423820635	0.954064297619048	-0.226418773650794	0.0323824977714286	0.0752322891746032	0.0107286964173016	-0.00626291653857143	-0.0275201762126984	-0.0690067688269841	0.0733466563174603	-0.0975013472380952	-0.0420998733444444	-0.0513179245555556	-0.954807661269841	-0.954807661269841	-0.975876006507936	-0.931624303968254	-0.978603529206349	-0.980373909206349	-0.929161387619048	-0.957101794126984	0.00672335972539683	-0.122387998604286	-0.0427793764015873	-0.974969214761905	-0.952141454126984	-0.977567430952381	0.227103206142857	-0.243211290984127	-0.0266151295539683	-0.917018098571429	-0.97068244031746	-0.962327765238095	-0.391232979904762	-0.374460047253968	-0.177196579598413	-0.949044483015873	-0.0729359541825397	-0.959743877936508	0.106970242863492	-0.932065270793651	-0.968377798253968	-0.382818529412698	-0.182923596577778	0.023924644225708	0.0617463690929291	0.0516172655207015	0.0138224727207989	0.0285376972582276	0.0513464746922549	0.0448237128077244	0.0509647812555643	0.0201455667868327	0.0597306086126873	0.0407340799124513	0.0302762969811669	0.0518645167361016	0.0246471842036071	0.0214024851156915	0.0629759833341168	0.0629759833341168	0.0662668384355952	0.0709013610621315	0.0406875113821991	0.0191339659565418	0.0572150448667559	0.0533640127975825	0.0382107030707386	0.0462699991574563	0.0155762041522593	0.0603552471380802	0.0426500772645049	0.0276925503415202	0.0583047023045035	0.0681173327645069	0.0739105861204128	0.0395216893145533
7	"WALKING"	0.278332498333333	-0.0162394513767292	-0.106366215416667	0.903138009583333	-0.30429951625	-0.05594347875	0.07630450769375	0.00932276291666667	0.0073334712125	-0.0243373292375	-0.0768062164791667	0.0913199303395833	-0.111684354283333	-0.045115092625	-0.05839919220625	-0.00773790942333333	-0.00773790942333333	-0.0443774801333333	-0.245660183541667	-0.442626729375	-0.165158861183333	0.0821949609354167	-0.280728478375	-0.16489137958125	0.176999061067708	0.222017676	-0.0789021217041667	0.0096084701875	-0.340097302291667	-0.106987243491667	-0.209671958033333	-0.130831870116667	-0.184515034604167	-0.429068725208333	-0.168638976375	-0.0254454509125	-0.08894487089375	-0.0168042466445833	-0.1032107120625	0.291053714166667	-0.0187285636166667	0.13455054820625	-0.425630856875	-0.517806457291667	0.320456185770833	0.277639745145833	0.120992395381798	0.0772018164894661	0.0785403569625947	0.0166426664960998	0.0260650948586684	0.028588149474756	0.103925907803378	0.183260110229614	0.068756418568454	0.06070375229639	0.10022320368547	0.0908746462870956	0.059870441073691	0.136395569184925	0.136130391052196	0.0817573266683021	0.0817573266683021	0.130226108366645	0.0591681840580073	0.0566476210914518	0.138922094370785	0.081623508159857	0.0946985789763626	0.114187594780448	0.170243156241605	0.0747984033669441	0.0606090598152627	0.0813735703645991	0.0818702760433248	0.0524502172870027	0.138974092589266	0.0546765373808194	0.0547626600716836
7	"WALKNG_DOWNSTAIRS"	0.29645135005	-0.02187637469275	-0.10244398847	0.89822299025	-0.27977518975	-0.040321914	0.128520313175	0.01702650215	0.0085101196525	-0.1139421496775	-0.031121358595	0.085204903725	-0.0694210755325	-0.0535609521425	-0.0619783842075	0.32064106625	0.32064106625	-0.0250030541	-0.179241135525	-0.448215038	0.178754566635	0.1814367969	-0.17328571416	-0.39660243325	-0.0644206817675	0.1685823964175	0.0279545357025	-0.0569588081475	-0.278681189815	-0.26227478605	-0.38704019801	-0.2258227638025	-0.258585589675	-0.404452212075	-0.201956665925	-0.18914413201	0.02137942256325	-0.033657047795	0.2102025849	0.073968387115	0.0990748184	0.11226333436	-0.38099243075	-0.532023966	0.045888146905	0.3267496478	0.0919084787445521	0.125287659946089	0.145206284123596	0.0328938229582265	0.0312812534119755	0.0747688295031015	0.0589102409731821	0.100670378177468	0.157943009856096	0.148056742900603	0.120939759568133	0.0833384984201237	0.123039990817297	0.139358934786554	0.0697651972031087	0.0973166404696241	0.0973166404696241	0.117871336813906	0.126540515216383	0.088757652290856	0.106238430861473	0.143838654388817	0.131628027306184	0.0637861597759918	0.0847480283736586	0.159755688450987	0.154589696229612	0.112536407613455	0.0848063702960977	0.109869783751419	0.140930801778591	0.150045447398463	0.0910176677153883
7	"WALKNG_UPSTAIRS"	0.260437994367442	-0.0242383883781395	-0.124144868604651	0.844386681860465	-0.375663202790698	-0.162840428821628	0.0824891522325581	0.0232985351860465	-0.0335263683255814	0.151099028113023	-0.209972370116279	-0.0149479771348837	-0.173085890425581	-0.00615127456511628	-0.0438725981488372	0.0949340134604651	0.0949340134604651	-0.212503774134884	-0.1137526343	-0.5624615	-0.169237091651163	0.125502818732558	-0.257445323023256	-0.335353008767442	-0.0663243975325581	-0.0646888467744186	-0.249056665695349	-0.109643085969767	-0.45459166255814	-0.163514018604651	-0.274589806190698	-0.284119622760465	-0.278896621302326	-0.481244684651163	-0.151128407116279	-0.18223039807907	-0.1801172806	-0.239394546465116	-0.171365509730233	0.158669131293023	-0.202903829139535	0.149739692423256	-0.413633975581395	-0.646430878837209	-0.157646551372093	0.258107486511628	0.164972314430501	0.118184484863877	0.0639910877758316	0.0436129872469931	0.0399688399539083	0.0609858680380188	0.192463939740853	0.118540462022063	0.0466762648046592	0.182759891671531	0.0792480957085943	0.161252380569284	0.0895150424055475	0.0993520308559762	0.0566469256045953	0.075798452255103	0.075798452255103	0.160241370572721	0.163941082370028	0.0736231395504899	0.185485875415415	0.128175553798864	0.0749109154820148	0.18498358857219	0.107538317310304	0.045434164192287	0.188669266344311	0.0727479716257143	0.162215468556051	0.0694601618125823	0.174003405864645	0.188835874559682	0.0826924832642725
8	"LAYING"	0.273612594647059	-0.0168170816561765	-0.107768198367647	-0.4373333925	0.509343568382353	0.861469428676471	0.0802879303382353	0.00481214240941177	-0.00456453869294118	-0.0172461992114706	-0.108920342720588	0.132824939294118	-0.101675647102941	-0.0360771319908824	-0.0680189096323529	-0.928658083529412	-0.928658083529412	-0.969591716470588	-0.922230802647059	-0.975644639705882	-0.948754440147059	-0.927874554558824	-0.954788986911765	-0.344583610673809	0.0530075960573529	0.249766142338235	-0.967615736911765	-0.957598401176471	-0.967081288676471	0.104179903697794	-0.0356188181205882	0.125116040470588	-0.950456860588235	-0.953938244264706	-0.946315153676471	-0.0105495834323529	-0.109181161852941	0.0754224631617647	-0.928569945882353	0.0356503016867647	-0.960730792794118	0.221253093551471	-0.940033686323529	-0.969176703088235	0.0212230055441176	0.148905293863235	0.0873856299530664	0.176598917201385	0.102692928409221	0.138235387319061	0.130017404527689	0.0877978882105338	0.0451981662992943	0.0676218978249816	0.0355341304338954	0.0805781270486384	0.0516785345247927	0.129160092768763	0.0468895209174019	0.0322008245855676	0.0343386704966039	0.16959642446338	0.16959642446338	0.0684702205400866	0.121620159249464	0.0437261243757862	0.0918287501056095	0.185471907967627	0.110538621692211	0.0395915822203659	0.060738354913713	0.0313414118849132	0.0797200942395362	0.0524746363157361	0.127164162014225	0.164475795197567	0.0770621952141805	0.124652609239142	0.0468969230363024
8	"SITTING"	0.274799020276923	-0.0147112408246154	-0.108345106	0.921860324769231	0.128441344169231	0.129338264984615	0.0784471504923077	0.00741433614007692	-0.00688045309969231	-0.0428964487076923	-0.0638435857846154	0.0614104342384615	-0.0978622589538461	-0.0425826220676923	-0.0529445159907692	-0.953564923384615	-0.953564923384615	-0.97905934	-0.945701647538462	-0.984614957538462	-0.981963669384615	-0.955501140153846	-0.949337423692308	0.0162422414276923	0.119652908116923	0.0517058608153846	-0.980360915384615	-0.968198222461538	-0.970757844153846	0.260507927593846	-0.0374426802307692	0.0212717142584615	-0.976171398307692	-0.954917198153846	-0.959370871230769	0.0665373342632308	-0.0587950311076923	0.0960097652846154	-0.950714470461538	0.123691382147692	-0.966329762769231	0.163519239613538	-0.949812624461538	-0.975473700461538	0.112815011861538	0.0356712811138462	0.0239760837595119	0.062561675517963	0.0896608642714153	0.0466247882742331	0.0584555567035543	0.108562155891739	0.0206916988088896	0.0424465713739533	0.0194021268012623	0.0217700809871288	0.0626266145463859	0.0554056974346273	0.0145796024178336	0.0244385568916761	0.0201910152149583	0.083519047028972	0.083519047028972	0.0416649278380071	0.0866107027312928	0.0324103019523937	0.0249945186285121	0.063045105080435	0.099913033886119	0.018019032160687	0.0346240077892434	0.0166885222844766	0.0208279580730512	0.0692227310253197	0.0512712927355206	0.0836566418887377	0.0445067182333814	0.0877313636536844	0.0328223326595138
8	"STANDING"	0.281535482727273	-0.0167157368333333	-0.102727235288182	0.946702226363636	-0.0887835795272727	-0.130389568232121	0.0752241887878788	0.012002106120303	-0.00598169145551515	-0.0349700915912121	-0.0664486645575758	0.0796688297878788	-0.100703695969697	-0.0442429811515151	-0.053422039530303	-0.962225966363636	-0.962225966363636	-0.979729793636364	-0.946724792121212	-0.979082072121212	-0.985305250909091	-0.965928967878788	-0.948161684242424	0.0203517746	0.0334845123845455	0.0337438709906061	-0.983640736363636	-0.97651332030303	-0.970363501818182	0.211683494506061	-0.031408208369697	-0.0377449620636364	-0.949015363939394	-0.955355905454545	-0.972250190606061	-0.224624983081818	-0.141831205084849	-0.0485291785818182	-0.961104426060606	0.125591460978788	-0.974654286666667	0.275684500690909	-0.949611314848485	-0.976365292727273	-0.0233883337272727	0.139475276090909	0.012977703515144	0.0321115990757187	0.0645535050510048	0.019909817849464	0.0118758032767108	0.0543744147274866	0.0154560824435151	0.0144917430153578	0.0203733740216088	0.0715802797594291	0.0543714809547775	0.031653905115182	0.0214383584903534	0.0192108053359256	0.0107087547346874	0.0434240838187627	0.0434240838187627	0.0264519633099148	0.11368269710777	0.0221143617601618	0.0122572339654162	0.033425696160205	0.0683820553381323	0.0136827552503544	0.0150718575842037	0.0178812926056972	0.0725790945596607	0.0593099537987995	0.0298421469192225	0.0416744050488641	0.0262592438839767	0.121020023974183	0.0223630364675698
8	"WALKING"	0.275171356603774	-0.0171020672849245	-0.112325609698113	0.934878610377359	-0.218586162830189	-0.109034636264151	0.0721362660813207	0.0238668169886792	0.0114430901584906	-0.0295689142396226	-0.0753919536603774	0.0899594124	-0.0807167244660377	-0.0403891040641509	-0.0684259122939623	-0.0160814483754717	-0.0160814483754717	-0.0320561955283019	-0.076210194245283	-0.167686809639623	-0.202689830662264	0.0327101405660377	-0.0358720312943396	-0.281817918471698	0.169269932283019	0.192859103471698	-0.203470186532075	-0.026728880490566	-0.131619261286792	-0.24785399750566	-0.248054951528302	-0.24581916649434	-0.246109432415094	-0.0452300181509434	-0.150713002535849	-0.0520478690339623	0.055770485954717	0.0265053121830189	-0.0600857166679245	0.31447734445283	0.0148502739018868	0.0994846480622641	-0.0245030338509434	-0.128120134679245	0.303363980113208	0.210678338649057	0.170866847852038	0.158113997389485	0.21012301595107	0.0159765358519361	0.0213097427388002	0.0321361996986474	0.15206914630657	0.205058540237973	0.158826027004234	0.142651084574204	0.402501362264955	0.0898226471164772	0.0859221673687729	0.489083834310785	0.0971036584221349	0.0683788402466836	0.0683788402466836	0.106546486333085	0.338377060630934	0.418324167077093	0.194840484551496	0.153414725215688	0.207389271413267	0.161215378875792	0.206280381515111	0.18934681601655	0.143229765734114	0.415284519979147	0.0769226132961861	0.05806393997199	0.142802308563184	0.253800501682087	0.417479436909887
8	"WALKNG_DOWNSTAIRS"	0.27808597840625	-0.0132024741122188	-0.104744810021875	0.9262553465625	-0.19195225125	-0.0748823134375	0.03835962853125	0.03548360990625	-0.0181306184375	-0.0531795933125	-0.081875710675	0.07561649065	-0.127241926440625	-0.030144798209375	-0.044726492995625	0.18748223236875	0.18748223236875	-0.000904330046874999	-0.10146818100625	-0.293364112125	0.14867015958125	0.160079202840625	-0.1047991219375	-0.31042228159375	0.018946817921875	0.17973351115625	0.067773015090625	-0.0460655581125	-0.2051099111125	-0.25647808896875	-0.3203867273125	-0.18625751853125	-0.1677752514375	-0.1623427144375	-0.24397617340625	-0.08652648754625	0.0028020495840625	0.00401027878125	0.22609683855625	0.135548469553125	0.135289351384375	0.03760118746875	-0.109648140509375	-0.29063979173125	0.1389643497125	0.23999986894375	0.208104420366053	0.184746683136591	0.270423017938353	0.0225259939402243	0.0405516076978689	0.0901918342606311	0.137559471694005	0.161582163768909	0.250386035740523	0.180389174694611	0.432004170850486	0.103632597118925	0.132873414733207	0.422837441858379	0.102644041025673	0.121375999393154	0.121375999393154	0.20098775518639	0.303266776061433	0.409942187374358	0.262621602327262	0.184479340965445	0.245366614548869	0.148860267304774	0.175519179317094	0.225445197738001	0.187284668872718	0.42400617202961	0.100113377552299	0.103356122057204	0.237477963589448	0.244101383055517	0.441165778940472
8	"WALKNG_UPSTAIRS"	0.2428419698	-0.02911341287	-0.124998421933333	0.866614951	-0.312991513333333	-0.224340278333333	0.0948984425333333	-0.00542257649333333	-0.0327680893703333	0.108763972166667	-0.151909580293333	-0.00381743166	-0.120900939830333	-0.04541416124	-0.0698757954533333	0.111481926066667	0.111481926066667	-0.140096754616667	-0.152023969706667	-0.534613658666667	-0.12317646894	0.0556871933866667	-0.156168073266667	-0.2150642015	-0.0469604802	-0.04397028316	-0.09358757316	-0.1281229474	-0.37017372	0.0212447157766667	-0.23583910439	-0.258816973	-0.298588845333333	-0.434758881666667	-0.167090328533333	-0.10928319915	-0.1137897295	-0.222659343991333	-0.106424298396667	0.269607204166667	-0.06806929313	0.188160180066667	-0.366920644333333	-0.604778018333333	-0.095180126	0.205740829066667	0.199947227028994	0.140705198950646	0.0885350963388267	0.0432649895336605	0.0499665434112777	0.0811691721549851	0.199452995156706	0.199804017003565	0.0643770241693058	0.138488743893312	0.0768155514864173	0.0839035200452685	0.114839262549522	0.107310659963381	0.0692850221634435	0.110673767464625	0.110673767464625	0.172211330775835	0.152723740714	0.0924682129076568	0.228290586057006	0.13543671150868	0.0890423124941871	0.201098775392687	0.204477713976797	0.0694536819723659	0.140665525787242	0.0750792909232719	0.0948793512223846	0.0900271940516119	0.202409142994197	0.168934570911939	0.0896850054319363
9	"LAYING"	0.277850317179487	-0.0182021135384615	-0.107091801051282	-0.488852274102564	0.956289021538462	0.256566122051282	0.0867607247435897	0.00651666597948718	-0.0036616224725641	-0.0220717125076923	-0.0780060872820513	0.163660929769231	-0.102453043564103	-0.0406115229358974	-0.071099516948718	-0.963427107948718	-0.963427107948718	-0.97884170974359	-0.945733298717949	-0.98594917025641	-0.964494151794872	-0.963286396666667	-0.975757951794872	-0.157474196923077	0.478586021358974	0.182645966994872	-0.981685514102564	-0.963438294871795	-0.981942653076923	0.241189328479487	0.200000369948718	0.104570408607692	-0.97547483	-0.977690912564103	-0.961708468974359	0.0120334376153846	0.099134993	0.0579126861602564	-0.957200814615385	0.311105219879487	-0.975595956153846	0.206274441794872	-0.967228464102564	-0.983721583076923	0.103611216512821	0.0561221857538462	0.0718603695594594	0.0411575065992078	0.0390465233666874	0.141546859497951	0.0310180933935482	0.0381560228138891	0.0165006989976281	0.034626590353363	0.0125504305843987	0.0230659298535385	0.0157940632643951	0.051424661931918	0.0139475186420149	0.014867254255559	0.0115596035625685	0.0934144530206856	0.0934144530206856	0.0276969706633145	0.051672095574938	0.0163491269736553	0.0747257827026913	0.0393230675767085	0.0430458548007702	0.0141666313624212	0.0330144087222192	0.0112579579576285	0.0219352445046002	0.0144329022560087	0.048472109566938	0.0842017365387065	0.027788222501883	0.0521155612120682	0.0158854477143289
